PassengerId,Survived,Pclass,Sex_Encoded,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Age_Z,Fare_Z,SibSp_Z,Parch_Z
495,0,3,1,21.0,0.0,0,8.05,0,1,-0.665940389957923,-0.7810324486526885,-0.6021737566273045,
496,0,3,1,28.0,0.0,0,14.4583,0,0,-0.08608973908991159,-0.4681519936905402,-0.6021737566273045,
497,1,1,0,54.0,1.0,0,65.6344,0,0,2.0676412498484167,2.03048281603878,0.8097652358856646,
498,0,3,1,28.0,0.0,0,15.1,0,1,-0.08608973908991159,-0.4368214710949672,-0.6021737566273045,
499,0,1,0,25.0,1.0,0,65.6344,0,1,-0.3345971608904879,2.03048281603878,0.8097652358856646,
500,0,3,1,24.0,0.0,0,7.7958,0,1,-0.4174329681573467,-0.7934435735456209,-0.6021737566273045,
501,0,3,1,17.0,0.0,0,8.6625,0,1,-0.9972836190253581,-0.7511275942194823,-0.6021737566273045,
502,0,3,0,21.0,0.0,0,7.75,1,0,-0.665940389957923,-0.7956797242934427,-0.6021737566273045,
503,0,3,0,28.0,0.0,0,7.6292,1,0,-0.08608973908991159,-0.801577693951453,-0.6021737566273045,
504,0,3,0,37.0,0.0,0,9.5875,0,1,0.6594325263118174,-0.7059651609938238,-0.6021737566273045,
505,1,1,0,16.0,0.0,0,65.6344,0,1,-1.080119426292217,2.03048281603878,-0.6021737566273045,
506,0,1,1,18.0,1.0,0,65.6344,0,0,-0.9144478117584993,2.03048281603878,0.8097652358856646,
507,1,2,0,33.0,0.0,0,26.0,0,1,0.3280892972443823,0.09536287718576517,-0.6021737566273045,
508,1,1,1,28.0,0.0,0,26.55,0,1,-0.08608973908991159,0.12221621586048105,-0.6021737566273045,
509,0,3,1,28.0,0.0,0,22.525,0,1,-0.08608973908991159,-0.07430139898630325,-0.6021737566273045,
510,1,3,1,26.0,0.0,0,56.4958,0,1,-0.2517613536236291,1.5842975054701287,-0.6021737566273045,
511,1,3,1,29.0,0.0,0,7.75,1,0,-0.0032539318230528085,-0.7956797242934427,-0.6021737566273045,
512,0,3,1,28.0,0.0,0,8.05,0,1,-0.08608973908991159,-0.7810324486526885,-0.6021737566273045,
513,1,1,1,36.0,0.0,0,26.2875,0,1,0.5765967190449587,0.10939984967482125,-0.6021737566273045,
514,1,1,0,54.0,1.0,0,59.4,0,0,2.0676412498484167,1.726092898523055,0.8097652358856646,
515,0,3,1,24.0,0.0,0,7.4958,0,1,-0.4174329681573467,-0.8080908491863751,-0.6021737566273045,
516,0,1,1,47.0,0.0,0,34.0208,0,1,1.4877905989804052,0.4869724387169669,-0.6021737566273045,
517,1,2,0,34.0,0.0,0,10.5,0,1,0.4109251045112411,-0.6614130309198635,-0.6021737566273045,
518,0,3,1,28.0,0.0,0,24.15,1,0,-0.08608973908991159,0.005038010734448137,-0.6021737566273045,
519,1,2,0,36.0,1.0,0,26.0,0,1,0.5765967190449587,0.09536287718576517,0.8097652358856646,
520,0,3,1,32.0,0.0,0,7.8958,0,1,0.24525348997752353,-0.7885611483320362,-0.6021737566273045,
521,1,1,0,30.0,0.0,0,65.6344,0,1,0.07958187544380597,2.03048281603878,-0.6021737566273045,
522,0,3,1,22.0,0.0,0,7.8958,0,1,-0.5831045826910642,-0.7885611483320362,-0.6021737566273045,
523,0,3,1,28.0,0.0,0,7.225,0,0,-0.08608973908991159,-0.8213124566647625,-0.6021737566273045,
524,1,1,0,44.0,0.0,0,57.9792,0,0,1.239283177179829,1.6567234010884435,-0.6021737566273045,
525,0,3,1,28.0,0.0,0,7.2292,0,0,-0.08608973908991159,-0.8211073948057919,-0.6021737566273045,
526,0,3,1,40.5,0.0,0,7.75,1,0,0.9493578517458231,-0.7956797242934427,-0.6021737566273045,
527,1,2,0,50.0,0.0,0,10.5,0,1,1.7362980207809815,-0.6614130309198635,-0.6021737566273045,
528,0,1,1,28.0,0.0,0,65.6344,0,1,-0.08608973908991159,2.03048281603878,-0.6021737566273045,
529,0,3,1,39.0,0.0,0,7.925,0,1,0.825104140845535,-0.7871354801696694,-0.6021737566273045,
530,0,2,1,23.0,2.0,0,11.5,0,1,-0.5002687754242054,-0.6125887787840164,2.2217042283986337,
531,1,2,0,2.5,1.0,0,26.0,0,1,-2.1984028243948104,0.09536287718576517,0.8097652358856646,
532,0,3,1,28.0,0.0,0,7.2292,0,0,-0.08608973908991159,-0.8211073948057919,-0.6021737566273045,
533,0,3,1,17.0,1.0,0,7.2292,0,0,-0.9972836190253581,-0.8211073948057919,0.8097652358856646,
534,1,3,0,28.0,0.0,0,22.3583,0,0,-0.08608973908991159,-0.08244040181734888,-0.6021737566273045,
535,0,3,0,30.0,0.0,0,8.6625,0,1,0.07958187544380597,-0.7511275942194823,-0.6021737566273045,
536,1,2,0,7.0,0.0,0,26.25,0,1,-1.825641691693946,0.10756894021972692,-0.6021737566273045,
537,0,1,1,45.0,0.0,0,26.55,0,1,1.3221189844466876,0.12221621586048105,-0.6021737566273045,
538,1,1,0,30.0,0.0,0,65.6344,0,0,0.07958187544380597,2.03048281603878,-0.6021737566273045,
539,0,3,1,28.0,0.0,0,14.5,0,1,-0.08608973908991159,-0.4661160223764754,-0.6021737566273045,
540,1,1,0,22.0,0.0,0,49.5,0,0,-0.5831045826910642,1.2427328023781699,-0.6021737566273045,
541,1,1,0,36.0,0.0,0,65.6344,0,1,0.5765967190449587,2.03048281603878,-0.6021737566273045,
542,0,3,0,9.0,2.5,0,31.275,0,1,-1.6599700771602284,0.35291080720235807,2.927673724655119,
543,0,3,0,11.0,2.5,0,31.275,0,1,-1.4942984626265108,0.35291080720235807,2.927673724655119,
544,1,2,1,32.0,1.0,0,26.0,0,1,0.24525348997752353,0.09536287718576517,0.8097652358856646,
545,0,1,1,50.0,1.0,0,65.6344,0,0,1.7362980207809815,2.03048281603878,0.8097652358856646,
546,0,1,1,54.5,0.0,0,26.0,0,1,2.109059153481846,0.09536287718576517,-0.6021737566273045,
547,1,2,0,19.0,1.0,0,26.0,0,1,-0.8316120044916406,0.09536287718576517,0.8097652358856646,
548,1,2,1,28.0,0.0,0,13.8625,0,0,-0.08608973908991159,-0.4972414831130778,-0.6021737566273045,
549,0,3,1,33.0,1.0,0,20.525,0,1,0.3280892972443823,-0.17194990325799725,0.8097652358856646,
550,1,2,1,8.0,1.0,0,36.75,0,1,-1.742805884427087,0.6202235876461205,0.8097652358856646,
551,1,1,1,17.0,0.0,0,65.6344,0,0,-0.9972836190253581,2.03048281603878,-0.6021737566273045,
552,0,2,1,27.0,0.0,0,26.0,0,1,-0.16892554635677037,0.09536287718576517,-0.6021737566273045,
553,0,3,1,28.0,0.0,0,7.8292,1,0,-0.08608973908991159,-0.7918128435242836,-0.6021737566273045,
554,1,3,1,22.0,0.0,0,7.225,0,0,-0.5831045826910642,-0.8213124566647625,-0.6021737566273045,
555,1,3,0,22.0,0.0,0,7.775,0,1,-0.5831045826910642,-0.7944591179900464,-0.6021737566273045,
556,0,1,1,54.5,0.0,0,26.55,0,1,2.109059153481846,0.12221621586048105,-0.6021737566273045,
557,1,1,0,48.0,1.0,0,39.6,0,0,1.570626406247264,0.7593727062332846,0.8097652358856646,
558,0,1,1,28.0,0.0,0,65.6344,0,0,-0.08608973908991159,2.03048281603878,-0.6021737566273045,
559,1,1,0,39.0,1.0,0,65.6344,0,1,0.825104140845535,2.03048281603878,0.8097652358856646,
560,1,3,0,36.0,1.0,0,17.4,0,1,0.5765967190449587,-0.32452569118251917,0.8097652358856646,
561,0,3,1,28.0,0.0,0,7.75,1,0,-0.08608973908991159,-0.7956797242934427,-0.6021737566273045,
562,0,3,1,40.0,0.0,0,7.8958,0,1,0.9079399481123938,-0.7885611483320362,-0.6021737566273045,
563,0,2,1,28.0,0.0,0,13.5,0,1,-0.08608973908991159,-0.5149402745123224,-0.6021737566273045,
564,0,3,1,28.0,0.0,0,8.05,0,1,-0.08608973908991159,-0.7810324486526885,-0.6021737566273045,
565,0,3,0,28.0,0.0,0,8.05,0,1,-0.08608973908991159,-0.7810324486526885,-0.6021737566273045,
566,0,3,1,24.0,2.0,0,24.15,0,1,-0.4174329681573467,0.005038010734448137,2.2217042283986337,
567,0,3,1,19.0,0.0,0,7.8958,0,1,-0.8316120044916406,-0.7885611483320362,-0.6021737566273045,
568,0,3,0,29.0,0.0,0,21.075,0,1,-0.0032539318230528085,-0.14509656458328138,-0.6021737566273045,
569,0,3,1,28.0,0.0,0,7.2292,0,0,-0.08608973908991159,-0.8211073948057919,-0.6021737566273045,
570,1,3,1,32.0,0.0,0,7.8542,0,1,0.24525348997752353,-0.7905922372208875,-0.6021737566273045,
571,1,2,1,54.5,0.0,0,10.5,0,1,2.109059153481846,-0.6614130309198635,-0.6021737566273045,
572,1,1,0,53.0,2.0,0,51.4792,0,1,1.9848054425815578,1.3393657622054382,2.2217042283986337,
573,1,1,1,36.0,0.0,0,26.3875,0,1,0.5765967190449587,0.11428227488840585,-0.6021737566273045,
574,1,3,0,28.0,0.0,0,7.75,1,0,-0.08608973908991159,-0.7956797242934427,-0.6021737566273045,
575,0,3,1,16.0,0.0,0,8.05,0,1,-1.080119426292217,-0.7810324486526885,-0.6021737566273045,
576,0,3,1,19.0,0.0,0,14.5,0,1,-0.8316120044916406,-0.4661160223764754,-0.6021737566273045,
577,1,2,0,34.0,0.0,0,13.0,0,1,0.4109251045112411,-0.5393524005802459,-0.6021737566273045,
578,1,1,0,39.0,1.0,0,55.9,0,1,0.825104140845535,1.5552080160475905,0.8097652358856646,
579,0,3,0,28.0,1.0,0,14.4583,0,0,-0.08608973908991159,-0.4681519936905402,0.8097652358856646,
580,1,3,1,32.0,0.0,0,7.925,0,1,0.24525348997752353,-0.7871354801696694,-0.6021737566273045,
581,1,2,0,25.0,1.0,0,30.0,0,1,-0.3345971608904879,0.2906598857291532,0.8097652358856646,
582,1,1,0,39.0,1.0,0,65.6344,0,0,0.825104140845535,2.03048281603878,0.8097652358856646,
583,0,2,1,54.0,0.0,0,26.0,0,1,2.0676412498484167,0.09536287718576517,-0.6021737566273045,
584,0,1,1,36.0,0.0,0,40.125,0,0,0.5765967190449587,0.7850054386046041,-0.6021737566273045,
585,0,3,1,28.0,0.0,0,8.7125,0,0,-0.08608973908991159,-0.74868638161269,-0.6021737566273045,
586,1,1,0,18.0,0.0,0,65.6344,0,1,-0.9144478117584993,2.03048281603878,-0.6021737566273045,
587,0,2,1,47.0,0.0,0,15.0,0,1,1.4877905989804052,-0.4417038963085519,-0.6021737566273045,
588,1,1,1,54.5,1.0,0,65.6344,0,0,2.109059153481846,2.03048281603878,0.8097652358856646,
589,0,3,1,22.0,0.0,0,8.05,0,1,-0.5831045826910642,-0.7810324486526885,-0.6021737566273045,
590,0,3,1,28.0,0.0,0,8.05,0,1,-0.08608973908991159,-0.7810324486526885,-0.6021737566273045,
591,0,3,1,35.0,0.0,0,7.125,0,1,0.49376091177809983,-0.8261948818783471,-0.6021737566273045,
592,1,1,0,52.0,1.0,0,65.6344,0,0,1.901969635314699,2.03048281603878,0.8097652358856646,
593,0,3,1,47.0,0.0,0,7.25,0,1,1.4877905989804052,-0.8200918503613662,-0.6021737566273045,
594,0,3,0,28.0,0.0,0,7.75,1,0,-0.08608973908991159,-0.7956797242934427,-0.6021737566273045,
595,0,2,1,37.0,1.0,0,26.0,0,1,0.6594325263118174,0.09536287718576517,0.8097652358856646,
596,0,3,1,36.0,1.0,0,24.15,0,1,0.5765967190449587,0.005038010734448137,0.8097652358856646,
597,1,2,0,28.0,0.0,0,33.0,0,1,-0.08608973908991159,0.4371326421366942,-0.6021737566273045,
598,0,3,1,49.0,0.0,0,0.0,0,1,1.6534622135141228,-1.174067678346257,-0.6021737566273045,
599,0,3,1,28.0,0.0,0,7.225,0,0,-0.08608973908991159,-0.8213124566647625,-0.6021737566273045,
600,1,1,1,49.0,1.0,0,56.9292,0,0,1.6534622135141228,1.6054579363458044,0.8097652358856646,
601,1,2,0,24.0,2.0,0,27.0,0,1,-0.4174329681573467,0.14418712932161218,2.2217042283986337,
602,0,3,1,28.0,0.0,0,7.8958,0,1,-0.08608973908991159,-0.7885611483320362,-0.6021737566273045,
603,0,1,1,28.0,0.0,0,42.4,0,1,-0.08608973908991159,0.896080612213656,-0.6021737566273045,
604,0,3,1,44.0,0.0,0,8.05,0,1,1.239283177179829,-0.7810324486526885,-0.6021737566273045,
605,1,1,1,35.0,0.0,0,26.55,0,0,0.49376091177809983,0.12221621586048105,-0.6021737566273045,
606,0,3,1,36.0,1.0,0,15.55,0,1,0.5765967190449587,-0.414850557633836,0.8097652358856646,
607,0,3,1,30.0,0.0,0,7.8958,0,1,0.07958187544380597,-0.7885611483320362,-0.6021737566273045,
608,1,1,1,27.0,0.0,0,30.5,0,1,-0.16892554635677037,0.31507201179707667,-0.6021737566273045,
609,1,2,0,22.0,1.0,0,41.5792,0,0,-0.5831045826910642,0.8560056660605528,0.8097652358856646,
610,1,1,0,40.0,0.0,0,65.6344,0,1,0.9079399481123938,2.03048281603878,-0.6021737566273045,
611,0,3,0,39.0,1.0,0,31.275,0,1,0.825104140845535,0.35291080720235807,0.8097652358856646,
612,0,3,1,28.0,0.0,0,7.05,0,1,-0.08608973908991159,-0.8298567007885356,-0.6021737566273045,
613,1,3,0,28.0,1.0,0,15.5,1,0,-0.08608973908991159,-0.4172917702406284,0.8097652358856646,
614,0,3,1,28.0,0.0,0,7.75,1,0,-0.08608973908991159,-0.7956797242934427,-0.6021737566273045,
615,0,3,1,35.0,0.0,0,8.05,0,1,0.49376091177809983,-0.7810324486526885,-0.6021737566273045,
616,1,2,0,24.0,1.0,0,65.0,0,1,-0.4174329681573467,1.9995087104837985,0.8097652358856646,
617,0,3,1,34.0,1.0,0,14.4,0,1,0.4109251045112411,-0.4709984475900601,0.8097652358856646,
618,0,3,0,26.0,1.0,0,16.1,0,1,-0.2517613536236291,-0.38799721895912015,0.8097652358856646,
619,1,2,0,4.0,2.0,0,39.0,0,1,-2.074149113494522,0.7300781549517762,2.2217042283986337,
620,0,2,1,26.0,0.0,0,10.5,0,1,-0.2517613536236291,-0.6614130309198635,-0.6021737566273045,
621,0,3,1,27.0,1.0,0,14.4542,0,0,-0.16892554635677037,-0.46835217312429717,0.8097652358856646,
622,1,1,1,42.0,1.0,0,52.5542,0,1,1.0736115626461114,1.3918518332514738,0.8097652358856646,
623,1,3,1,20.0,1.0,0,15.7417,0,0,-0.7487761972247818,-0.4054909484993942,0.8097652358856646,
624,0,3,1,21.0,0.0,0,7.8542,0,1,-0.665940389957923,-0.7905922372208875,-0.6021737566273045,
625,0,3,1,21.0,0.0,0,16.1,0,1,-0.665940389957923,-0.38799721895912015,-0.6021737566273045,
626,0,1,1,54.5,0.0,0,32.3208,0,1,2.109059153481846,0.4039712100860268,-0.6021737566273045,
627,0,2,1,54.5,0.0,0,12.35,1,0,2.109059153481846,-0.5710881644685465,-0.6021737566273045,
628,1,1,0,21.0,0.0,0,65.6344,0,1,-0.665940389957923,2.03048281603878,-0.6021737566273045,
629,0,3,1,26.0,0.0,0,7.8958,0,1,-0.2517613536236291,-0.7885611483320362,-0.6021737566273045,
630,0,3,1,28.0,0.0,0,7.7333,1,0,-0.08608973908991159,-0.7964950893041114,-0.6021737566273045,
631,1,1,1,54.5,0.0,0,30.0,0,1,2.109059153481846,0.2906598857291532,-0.6021737566273045,
632,0,3,1,51.0,0.0,0,7.0542,0,1,1.8191338280478402,-0.8296516389295652,-0.6021737566273045,
633,1,1,1,32.0,0.0,0,30.5,0,0,0.24525348997752353,0.31507201179707667,-0.6021737566273045,
634,0,1,1,28.0,0.0,0,0.0,0,1,-0.08608973908991159,-1.174067678346257,-0.6021737566273045,
635,0,3,0,9.0,2.5,0,27.9,0,1,-1.6599700771602284,0.1881289562438744,2.927673724655119,
636,1,2,0,28.0,0.0,0,13.0,0,1,-0.08608973908991159,-0.5393524005802459,-0.6021737566273045,
637,0,3,1,32.0,0.0,0,7.925,0,1,0.24525348997752353,-0.7871354801696694,-0.6021737566273045,
638,0,2,1,31.0,1.0,0,26.25,0,1,0.16241768271066476,0.10756894021972692,0.8097652358856646,
639,0,3,0,41.0,0.0,0,39.6875,0,1,0.9907757553792526,0.7636448282951711,-0.6021737566273045,
640,0,3,1,28.0,1.0,0,16.1,0,1,-0.08608973908991159,-0.38799721895912015,0.8097652358856646,
641,0,3,1,20.0,0.0,0,7.8542,0,1,-0.7487761972247818,-0.7905922372208875,-0.6021737566273045,
642,1,1,0,24.0,0.0,0,65.6344,0,0,-0.4174329681573467,2.03048281603878,-0.6021737566273045,
643,0,3,0,2.5,2.5,0,27.9,0,1,-2.1984028243948104,0.1881289562438744,2.927673724655119,
644,1,3,1,28.0,0.0,0,56.4958,0,1,-0.08608973908991159,1.5842975054701287,-0.6021737566273045,
645,1,3,0,2.5,2.0,0,19.2583,0,0,-2.1984028243948104,-0.23379558343847467,2.2217042283986337,
646,1,1,1,48.0,1.0,0,65.6344,0,0,1.570626406247264,2.03048281603878,0.8097652358856646,
647,0,3,1,19.0,0.0,0,7.8958,0,1,-0.8316120044916406,-0.7885611483320362,-0.6021737566273045,
648,1,1,1,54.5,0.0,0,35.5,0,0,2.109059153481846,0.5591932724763117,-0.6021737566273045,
649,0,3,1,28.0,0.0,0,7.55,0,1,-0.08608973908991159,-0.805444574720612,-0.6021737566273045,
650,1,3,0,23.0,0.0,0,7.55,0,1,-0.5002687754242054,-0.805444574720612,-0.6021737566273045,
651,0,3,1,28.0,0.0,0,7.8958,0,1,-0.08608973908991159,-0.7885611483320362,-0.6021737566273045,
652,1,2,0,18.0,0.0,0,23.0,0,1,-0.9144478117584993,-0.05110987922177585,-0.6021737566273045,
653,0,3,1,21.0,0.0,0,8.4333,0,1,-0.665940389957923,-0.7623181128090185,-0.6021737566273045,
654,1,3,0,28.0,0.0,0,7.8292,1,0,-0.08608973908991159,-0.7918128435242836,-0.6021737566273045,
655,0,3,0,18.0,0.0,0,6.75,1,0,-0.9144478117584993,-0.8445039764292896,-0.6021737566273045,
656,0,2,1,24.0,2.0,0,65.6344,0,1,-0.4174329681573467,2.03048281603878,2.2217042283986337,
657,0,3,1,28.0,0.0,0,7.8958,0,1,-0.08608973908991159,-0.7885611483320362,-0.6021737566273045,
658,0,3,0,32.0,1.0,0,15.5,1,0,0.24525348997752353,-0.4172917702406284,0.8097652358856646,
659,0,2,1,23.0,0.0,0,13.0,0,1,-0.5002687754242054,-0.5393524005802459,-0.6021737566273045,
660,0,1,1,54.5,0.0,0,65.6344,0,0,2.109059153481846,2.03048281603878,-0.6021737566273045,
661,1,1,1,50.0,2.0,0,65.6344,0,1,1.7362980207809815,2.03048281603878,2.2217042283986337,
662,0,3,1,40.0,0.0,0,7.225,0,0,0.9079399481123938,-0.8213124566647625,-0.6021737566273045,
663,0,1,1,47.0,0.0,0,25.5875,0,1,1.4877905989804052,0.07522287317972821,-0.6021737566273045,
664,0,3,1,36.0,0.0,0,7.4958,0,1,0.5765967190449587,-0.8080908491863751,-0.6021737566273045,
665,1,3,1,20.0,1.0,0,7.925,0,1,-0.7487761972247818,-0.7871354801696694,0.8097652358856646,
666,0,2,1,32.0,2.0,0,65.6344,0,1,0.24525348997752353,2.03048281603878,2.2217042283986337,
667,0,2,1,25.0,0.0,0,13.0,0,1,-0.3345971608904879,-0.5393524005802459,-0.6021737566273045,
668,0,3,1,28.0,0.0,0,7.775,0,1,-0.08608973908991159,-0.7944591179900464,-0.6021737566273045,
669,0,3,1,43.0,0.0,0,8.05,0,1,1.15644736991297,-0.7810324486526885,-0.6021737566273045,
670,1,1,0,28.0,1.0,0,52.0,0,1,-0.08608973908991159,1.3647934327177873,0.8097652358856646,
671,1,2,0,40.0,1.0,0,39.0,0,1,0.9079399481123938,0.7300781549517762,0.8097652358856646,
672,0,1,1,31.0,1.0,0,52.0,0,1,0.16241768271066476,1.3647934327177873,0.8097652358856646,
673,0,2,1,54.5,0.0,0,10.5,0,1,2.109059153481846,-0.6614130309198635,-0.6021737566273045,
674,1,2,1,31.0,0.0,0,13.0,0,1,0.16241768271066476,-0.5393524005802459,-0.6021737566273045,
675,0,2,1,28.0,0.0,0,0.0,0,1,-0.08608973908991159,-1.174067678346257,-0.6021737566273045,
676,0,3,1,18.0,0.0,0,7.775,0,1,-0.9144478117584993,-0.7944591179900464,-0.6021737566273045,
677,0,3,1,24.5,0.0,0,8.05,0,1,-0.3760150645239173,-0.7810324486526885,-0.6021737566273045,
678,1,3,0,18.0,0.0,0,9.8417,0,1,-0.9144478117584993,-0.6935540361008915,-0.6021737566273045,
679,0,3,0,43.0,1.0,0,46.9,0,1,1.15644736991297,1.1157897468249676,0.8097652358856646,
680,1,1,1,36.0,0.0,0,65.6344,0,0,0.5765967190449587,2.03048281603878,-0.6021737566273045,
681,0,3,0,28.0,0.0,0,8.1375,1,0,-0.08608973908991159,-0.776760326590802,-0.6021737566273045,
682,1,1,1,27.0,0.0,0,65.6344,0,0,-0.16892554635677037,2.03048281603878,-0.6021737566273045,
683,0,3,1,20.0,0.0,0,9.225,0,1,-0.7487761972247818,-0.7236639523930684,-0.6021737566273045,
684,0,3,1,14.0,2.5,0,46.9,0,1,-1.2457910408259345,1.1157897468249676,2.927673724655119,
685,0,2,1,54.5,1.0,0,39.0,0,1,2.109059153481846,0.7300781549517762,0.8097652358856646,
686,0,2,1,25.0,1.0,0,41.5792,0,0,-0.3345971608904879,0.8560056660605528,0.8097652358856646,
687,0,3,1,14.0,2.5,0,39.6875,0,1,-1.2457910408259345,0.7636448282951711,2.927673724655119,
688,0,3,1,19.0,0.0,0,10.1708,0,1,-0.8316120044916406,-0.6774859747229842,-0.6021737566273045,
689,0,3,1,18.0,0.0,0,7.7958,0,1,-0.9144478117584993,-0.7934435735456209,-0.6021737566273045,
690,1,1,0,15.0,0.0,0,65.6344,0,1,-1.1629552335590756,2.03048281603878,-0.6021737566273045,
691,1,1,1,31.0,1.0,0,57.0,0,1,0.16241768271066476,1.6089146933970224,0.8097652358856646,
692,1,3,0,4.0,0.0,0,13.4167,0,0,-2.074149113494522,-0.5190073347152384,-0.6021737566273045,
693,1,3,1,28.0,0.0,0,56.4958,0,1,-0.08608973908991159,1.5842975054701287,-0.6021737566273045,
694,0,3,1,25.0,0.0,0,7.225,0,0,-0.3345971608904879,-0.8213124566647625,-0.6021737566273045,
695,0,1,1,54.5,0.0,0,26.55,0,1,2.109059153481846,0.12221621586048105,-0.6021737566273045,
696,0,2,1,52.0,0.0,0,13.5,0,1,1.901969635314699,-0.5149402745123224,-0.6021737566273045,
697,0,3,1,44.0,0.0,0,8.05,0,1,1.239283177179829,-0.7810324486526885,-0.6021737566273045,
698,1,3,0,28.0,0.0,0,7.7333,1,0,-0.08608973908991159,-0.7964950893041114,-0.6021737566273045,
699,0,1,1,49.0,1.0,0,65.6344,0,0,1.6534622135141228,2.03048281603878,0.8097652358856646,
700,0,3,1,42.0,0.0,0,7.65,0,1,1.0736115626461114,-0.8005621495070273,-0.6021737566273045,
701,1,1,0,18.0,1.0,0,65.6344,0,0,-0.9144478117584993,2.03048281603878,0.8097652358856646,
702,1,1,1,35.0,0.0,0,26.2875,0,1,0.49376091177809983,0.10939984967482125,-0.6021737566273045,
703,0,3,0,18.0,0.0,0,14.4542,0,0,-0.9144478117584993,-0.46835217312429717,-0.6021737566273045,
704,0,3,1,25.0,0.0,0,7.7417,1,0,-0.3345971608904879,-0.7960849655861704,-0.6021737566273045,
705,0,3,1,26.0,1.0,0,7.8542,0,1,-0.2517613536236291,-0.7905922372208875,0.8097652358856646,
706,0,2,1,39.0,0.0,0,26.0,0,1,0.825104140845535,0.09536287718576517,-0.6021737566273045,
707,1,2,0,45.0,0.0,0,13.5,0,1,1.3221189844466876,-0.5149402745123224,-0.6021737566273045,
708,1,1,1,42.0,0.0,0,26.2875,0,1,1.0736115626461114,0.10939984967482125,-0.6021737566273045,
709,1,1,0,22.0,0.0,0,65.6344,0,1,-0.5831045826910642,2.03048281603878,-0.6021737566273045,
710,1,3,1,28.0,1.0,0,15.2458,0,0,-0.08608973908991159,-0.42970289513356075,0.8097652358856646,
711,1,1,0,24.0,0.0,0,49.5042,0,0,-0.4174329681573467,1.2429378642371403,-0.6021737566273045,
712,0,1,1,28.0,0.0,0,26.55,0,1,-0.08608973908991159,0.12221621586048105,-0.6021737566273045,
713,1,1,1,48.0,1.0,0,52.0,0,1,1.570626406247264,1.3647934327177873,0.8097652358856646,
714,0,3,1,29.0,0.0,0,9.4833,0,1,-0.0032539318230528085,-0.7110526480663791,-0.6021737566273045,
715,0,2,1,52.0,0.0,0,13.0,0,1,1.901969635314699,-0.5393524005802459,-0.6021737566273045,
716,0,3,1,19.0,0.0,0,7.65,0,1,-0.8316120044916406,-0.8005621495070273,-0.6021737566273045,
717,1,1,0,38.0,0.0,0,65.6344,0,0,0.7422683335786762,2.03048281603878,-0.6021737566273045,
718,1,2,0,27.0,0.0,0,10.5,0,1,-0.16892554635677037,-0.6614130309198635,-0.6021737566273045,
719,0,3,1,28.0,0.0,0,15.5,1,0,-0.08608973908991159,-0.4172917702406284,-0.6021737566273045,
720,0,3,1,33.0,0.0,0,7.775,0,1,0.3280892972443823,-0.7944591179900464,-0.6021737566273045,
721,1,2,0,6.0,0.0,0,33.0,0,1,-1.9084774989608047,0.4371326421366942,-0.6021737566273045,
722,0,3,1,17.0,1.0,0,7.0542,0,1,-0.9972836190253581,-0.8296516389295652,0.8097652358856646,
723,0,2,1,34.0,0.0,0,13.0,0,1,0.4109251045112411,-0.5393524005802459,-0.6021737566273045,
724,0,2,1,50.0,0.0,0,13.0,0,1,1.7362980207809815,-0.5393524005802459,-0.6021737566273045,
725,1,1,1,27.0,1.0,0,53.1,0,1,-0.16892554635677037,1.4185001100672192,0.8097652358856646,
726,0,3,1,20.0,0.0,0,8.6625,0,1,-0.7487761972247818,-0.7511275942194823,-0.6021737566273045,
727,1,2,0,30.0,2.5,0,21.0,0,1,0.07958187544380597,-0.14875838349346987,2.927673724655119,
728,1,3,0,28.0,0.0,0,7.7375,1,0,-0.08608973908991159,-0.7962900274451408,-0.6021737566273045,
729,0,2,1,25.0,1.0,0,26.0,0,1,-0.3345971608904879,0.09536287718576517,0.8097652358856646,
730,0,3,0,25.0,1.0,0,7.925,0,1,-0.3345971608904879,-0.7871354801696694,0.8097652358856646,
731,1,1,0,29.0,0.0,0,65.6344,0,1,-0.0032539318230528085,2.03048281603878,-0.6021737566273045,
732,0,3,1,11.0,0.0,0,18.7875,0,0,-1.4942984626265108,-0.2567820413440313,-0.6021737566273045,
733,0,2,1,28.0,0.0,0,0.0,0,1,-0.08608973908991159,-1.174067678346257,-0.6021737566273045,
734,0,2,1,23.0,0.0,0,13.0,0,1,-0.5002687754242054,-0.5393524005802459,-0.6021737566273045,
735,0,2,1,23.0,0.0,0,13.0,0,1,-0.5002687754242054,-0.5393524005802459,-0.6021737566273045,
736,0,3,1,28.5,0.0,0,16.1,0,1,-0.0446718354564822,-0.38799721895912015,-0.6021737566273045,
737,0,3,0,48.0,1.0,0,34.375,0,1,1.570626406247264,0.5042659888234838,0.8097652358856646,
738,1,1,1,35.0,0.0,0,65.6344,0,0,0.49376091177809983,2.03048281603878,-0.6021737566273045,
739,0,3,1,28.0,0.0,0,7.8958,0,1,-0.08608973908991159,-0.7885611483320362,-0.6021737566273045,
740,0,3,1,28.0,0.0,0,7.8958,0,1,-0.08608973908991159,-0.7885611483320362,-0.6021737566273045,
741,1,1,1,28.0,0.0,0,30.0,0,1,-0.08608973908991159,0.2906598857291532,-0.6021737566273045,
742,0,1,1,36.0,1.0,0,65.6344,0,1,0.5765967190449587,2.03048281603878,0.8097652358856646,
